Date/Time,N1W1_TempNaw,N1W1_TempWyw,N1W1_WilgNaw,N1W1_WilgWyw,N1W1_TNawSP,N1W1_TZew,N1W1_WilgZew,N1W1_ChillerSter,N1W1_DowilzSter,N1W1_WymObrSter
2019-08-17 08:56:00, 19.5, 24.7, 74.0, 49.9, 20.0, 26.4, 44.5,  0,  0,  0
2019-08-17 08:46:00, 18.7, 24.6, 76.8, 49.7, 20.0, 26.1, 44.5,  0,  0,  0
2019-08-17 08:36:00, 18.7, 24.6, 77.2, 49.3, 20.0, 25.6, 45.0,  0,  0,  0
2019-08-17 08:26:00, 17.9, 24.6, 80.8, 49.4, 20.0, 25.1, 46.4,  0,  0,  0
2019-08-17 08:16:00, 17.2, 24.6, 80.7, 49.2, 20.0, 24.7, 47.5,  0,  0,  0
2019-08-17 08:06:00, 17.1, 24.5, 82.0, 49.1, 20.0, 24.5, 48.1,  0,  0,  0
2019-08-17 07:56:00, 16.8, 24.5, 82.0, 48.8, 20.0, 24.5, 48.3,  0,  0,  0
2019-08-17 07:46:00, 16.9, 24.6, 79.5, 48.7, 20.0, 24.6, 47.9,  0,  0,  0
2019-08-17 07:36:00, 18.2, 24.6, 71.7, 48.4, 20.0, 24.0, 49.3,  0,  0,  0
2019-08-17 07:26:00, 19.7, 24.6, 68.3, 48.8, 20.0, 22.4, 53.3,  0,  0,100
2019-08-17 07:16:00, 19.5, 24.6, 68.9, 48.4, 20.0, 21.1, 56.5,  0,  0,100
2019-08-17 07:06:00, 19.3, 24.5, 68.9, 48.5, 20.0, 20.1, 58.6,  0,  0,100
2019-08-17 06:56:00, 19.2, 24.5, 68.8, 48.3, 20.0, 19.1, 61.0,  0,  0,100
2019-08-17 06:46:00, 19.0, 24.5, 68.6, 48.3, 20.0, 18.0, 64.1,  0,  0,100
2019-08-17 06:36:00, 18.9, 24.5, 68.5, 48.3, 20.0, 16.8, 67.0,  0,  0,100
2019-08-17 06:26:00, 18.8, 24.5, 68.1, 48.6, 20.0, 15.7, 69.7,  0,  0,100
2019-08-17 06:16:00, 19.0, 24.4, 67.9, 48.5, 20.0, 14.7, 71.4,  0,  0,100
2019-08-17 06:06:00, 19.2, 24.4, 68.0, 48.6, 20.0, 14.0, 71.4,  0,  0,100
2019-08-17 05:56:00, 19.0, 24.4, 68.6, 48.6, 20.0, 13.6, 71.4,  0,  0,100
2019-08-17 05:46:00, 19.0, 24.4, 68.9, 48.9, 20.0, 13.5, 71.4,  0,  0,100
2019-08-17 05:36:00, 19.1, 24.4, 69.0, 48.9, 20.0, 13.5, 71.4,  0,  0,100
2019-08-17 05:26:00, 19.1, 24.3, 68.5, 48.7, 20.0, 13.3, 71.4,  0,  0,100
2019-08-17 05:16:00, 19.1, 24.3, 68.3, 49.0, 20.0, 13.2, 71.4,  0,  0,100
2019-08-17 05:06:00, 19.1, 24.3, 68.6, 48.9, 20.0, 13.3, 71.4,  0,  0,100
2019-08-17 04:56:00, 19.0, 24.3, 69.2, 49.1, 20.0, 13.3, 71.4,  0,  0,100
2019-08-17 04:46:00, 19.2, 24.3, 68.2, 49.2, 20.0, 13.3, 71.4,  0,  0,100
2019-08-17 04:36:00, 19.1, 24.3, 68.1, 49.2, 20.0, 13.4, 71.4,  0,  0,100
2019-08-17 04:26:00, 19.1, 24.3, 68.7, 49.5, 20.0, 13.6, 71.4,  0,  0,100
2019-08-17 04:16:00, 19.6, 24.4, 68.0, 49.5, 20.0, 13.8, 71.4,  0,  0,100
2019-08-17 04:06:00, 19.6, 24.4, 66.9, 50.0, 20.0, 14.1, 71.4,  0,  0, 88
2019-08-17 03:56:00, 19.8, 24.4, 68.2, 50.0, 20.0, 14.4, 71.4,  0,  0, 66
2019-08-17 03:46:00, 19.9, 24.4, 68.4, 50.0, 20.0, 14.6, 71.4,  0,  0, 50
2019-08-17 03:36:00, 20.0, 24.4, 67.5, 50.0, 20.0, 14.7, 71.4,  0,  0, 39
2019-08-17 03:26:00, 20.0, 24.5, 68.0, 50.0, 20.0, 14.7, 71.4,  0,  0, 30
2019-08-17 03:16:00, 19.9, 24.5, 69.0, 50.3, 20.0, 14.8, 71.4,  0,  0, 20
2019-08-17 03:06:00, 20.1, 24.4, 66.7, 50.3, 20.0, 15.1, 71.4,  0,  0,  5
2019-08-17 02:56:00, 20.2, 24.4, 69.9, 50.4, 20.0, 15.2, 71.4,  0,  0,  5
2019-08-17 02:46:00, 20.1, 24.5, 69.8, 50.3, 20.0, 15.1, 71.4,  0,  0,  5
2019-08-17 02:36:00, 20.1, 24.5, 69.3, 50.2, 20.0, 15.1, 71.4,  0,  0,  5
2019-08-17 02:26:00, 20.1, 24.5, 69.9, 50.3, 20.0, 15.4, 71.4,  0,  0,  5
2019-08-17 02:16:00, 20.2, 24.5, 69.1, 50.4, 20.0, 15.6, 71.4,  0,  0,  6
2019-08-17 02:06:00, 20.3, 24.5, 69.8, 50.6, 20.0, 15.7, 71.4,  0,  0, 21
2019-08-17 01:56:00, 20.0, 24.6, 72.9, 50.5, 20.0, 15.7, 71.4,  0,  0, 21
2019-08-17 01:46:00, 20.3, 24.6, 69.9, 50.5, 20.0, 15.6, 71.4,  0,  0,  6
2019-08-17 01:36:00, 20.4, 24.6, 69.8, 50.6, 20.0, 15.5, 71.4,  0,  0, 20
2019-08-17 01:26:00, 19.1, 24.6, 72.7, 50.7, 20.0, 15.5, 71.4,  0,  0,  1
2019-08-17 01:16:00, 20.4, 24.6, 70.6, 50.7, 20.0, 15.6, 71.4,  0,  0, 12
2019-08-17 01:06:00, 20.1, 24.6, 69.2, 51.0, 20.0, 15.8, 71.4,  0,  0, 23
2019-08-17 00:56:00, 20.3, 24.6, 69.8, 51.0, 20.0, 16.0, 71.4,  0,  0, 24
2019-08-17 00:46:00, 20.0, 24.6, 72.8, 51.0, 20.0, 16.2, 71.4,  0,  0, 24
2019-08-17 00:36:00, 20.4, 24.7, 70.8, 50.5, 20.0, 16.5, 71.4,  0,  0,  5
2019-08-17 00:26:00, 20.3, 24.8, 71.2, 50.7, 20.0, 16.7, 71.4,  0,  0, 21
2019-08-17 00:16:00, 20.5, 24.8, 70.7, 50.9, 20.0, 16.9, 71.4,  0,  0,  4
2019-08-17 00:06:00, 19.6, 24.8, 73.8, 50.7, 20.0, 17.1, 71.4,  0,  0,  0
2019-08-16 23:56:00, 18.9, 24.8, 77.8, 50.8, 20.0, 17.2, 71.4,  0,  0, 10
2019-08-16 23:46:00, 20.2, 24.8, 75.8, 50.9, 20.0, 17.3, 71.4,  0,  0, 20
2019-08-16 23:36:00, 20.6, 24.9, 73.1, 50.7, 20.0, 17.3, 71.4,  0,  0, 16
2019-08-16 23:26:00, 20.7, 24.9, 72.6, 50.7, 20.0, 17.4, 71.4,  0,  0, 15
2019-08-16 23:16:00, 20.8, 24.9, 72.3, 50.7, 20.0, 17.5, 71.4,  0,  0, 13
2019-08-16 23:06:00, 20.8, 24.9, 72.7, 50.6, 20.0, 17.5, 71.4,  0,  0, 15
2019-08-16 22:56:00, 20.8, 24.9, 72.6, 50.6, 20.0, 17.6, 71.4,  0,  0,  2
2019-08-16 22:46:00, 20.8, 24.9, 72.0, 50.3, 20.0, 17.6, 71.4,  0,  0,  2
2019-08-16 22:36:00, 20.8, 24.9, 71.0, 50.6, 20.0, 17.5, 71.4,  0,  0,  0
2019-08-16 22:26:00, 20.6, 24.8, 71.5, 50.5, 20.0, 17.5, 71.4,  0,  0,  0
2019-08-16 22:16:00, 19.5, 24.8, 74.6, 50.7, 20.0, 17.5, 71.4,  0,  0,  0
2019-08-16 22:06:00, 19.0, 24.9, 78.2, 50.8, 20.0, 17.5, 71.4,  0,  0,  0
2019-08-16 21:56:00, 19.6, 24.9, 78.4, 50.8, 20.0, 17.6, 71.4,  0,  0, 17
2019-08-16 21:46:00, 20.2, 24.9, 76.5, 50.5, 20.0, 17.6, 71.4,  0,  0, 18
2019-08-16 21:36:00, 20.4, 24.9, 75.8, 50.4, 20.0, 17.7, 71.3,  0,  0, 18
2019-08-16 21:26:00, 20.5, 24.9, 74.9, 50.4, 20.0, 17.7, 71.0,  0,  0, 16
2019-08-16 21:16:00, 20.7, 24.9, 74.2, 50.3, 20.0, 17.8, 70.7,  0,  0, 15
2019-08-16 21:06:00, 20.8, 24.9, 73.1, 50.2, 20.0, 17.9, 70.3,  0,  0, 18
2019-08-16 20:56:00, 20.7, 24.9, 72.1, 50.5, 20.0, 18.0, 70.1,  0,  0, 13
2019-08-16 20:46:00, 20.8, 24.9, 73.1, 50.3, 20.0, 18.0, 70.2,  0,  0, 10
2019-08-16 20:36:00, 20.7, 25.0, 73.8, 50.2, 20.0, 18.1, 70.1,  0,  0,  8
2019-08-16 20:26:00, 20.6, 25.0, 74.9, 50.3, 20.0, 18.2, 69.7,  0,  0,  6
2019-08-16 20:16:00, 20.7, 24.9, 75.1, 50.1, 20.0, 18.3, 69.0,  0,  0,  8
2019-08-16 20:06:00, 20.5, 24.9, 74.9, 50.2, 20.0, 18.4, 67.8,  0,  0, 10
2019-08-16 19:56:00, 20.7, 24.9, 73.9, 50.3, 20.0, 18.6, 67.1,  0,  0,  3
2019-08-16 19:46:00, 20.4, 24.9, 73.0, 50.4, 20.0, 18.7, 66.9,  0,  0,  0
2019-08-16 19:36:00, 19.8, 24.9, 74.8, 50.4, 20.0, 18.9, 66.9,  0,  0,  0
2019-08-16 19:26:00, 19.8, 25.0, 78.0, 50.7, 20.0, 19.1, 67.4,  0,  0,  0
2019-08-16 19:16:00, 20.1, 25.0, 74.3, 50.5, 20.0, 19.2, 67.9,  0,  0,  0
2019-08-16 19:06:00, 21.3, 25.0, 73.4, 50.5, 20.0, 19.1, 68.4,  0,  0, 87
2019-08-16 18:56:00, 16.2, 25.0, 77.8, 50.0, 20.0, 19.1, 68.4,  0,  0,  5
2019-08-16 18:46:00, 21.9, 25.0, 73.1, 49.9, 20.0, 19.0, 67.3,  0,  0, 14
2019-08-16 18:36:00, 19.6, 25.0, 91.8, 49.6, 20.0, 19.2, 65.4,  0,  0,100
2019-08-16 18:26:00, 20.4, 25.0, 76.5, 48.9, 20.0, 19.6, 62.2,  0,  0,  0
2019-08-16 18:16:00, 21.5, 25.0, 73.8, 48.8, 20.0, 20.0, 60.1,  0,  0, 97
2019-08-16 18:06:00, 15.8, 25.1, 67.6, 48.1, 20.0, 20.6, 59.7,  0,  0,  0
2019-08-16 17:56:00, 21.9, 25.1, 67.8, 47.4, 20.0, 21.2, 57.9,  0,  0, 92
2019-08-16 17:46:00, 20.3, 25.1, 53.6, 47.6, 20.0, 22.1, 54.2,  0,  0,  0
2019-08-16 17:36:00, 18.3, 25.1, 92.9, 47.4, 20.0, 22.8, 52.1,  0,  0,100
2019-08-16 17:26:00, 22.1, 25.1, 65.5, 47.3, 20.0, 23.2, 52.5,  0,  0,100
2019-08-16 17:16:00, 22.7, 25.2, 60.4, 47.6, 20.0, 23.5, 52.3,  0,  0,  0
2019-08-16 17:06:00, 16.2, 25.2, 70.3, 47.3, 20.0, 23.7, 51.1,  0,  0,  0
2019-08-16 16:56:00, 21.1, 25.2, 71.7, 47.4, 20.0, 23.9, 50.3,  0,  0,  0
2019-08-16 16:46:00, 23.3, 25.2, 57.8, 47.3, 20.0, 24.0, 50.0,  0,  0,100
2019-08-16 16:36:00, 17.1, 25.2, 61.9, 47.0, 20.0, 24.0, 49.8,  0,  0,100
2019-08-16 16:26:00, 20.0, 25.2, 77.7, 47.0, 20.0, 24.0, 49.4,  0,  0,  0
2019-08-16 16:16:00, 22.9, 25.2, 61.0, 47.5, 20.0, 23.9, 49.1,  0,  0,100
2019-08-16 16:06:00, 17.2, 25.3, 64.1, 47.8, 20.0, 23.8, 48.7,  0,  0,100
2019-08-16 15:56:00, 18.9, 25.3, 91.5, 47.8, 20.0, 23.8, 48.7,  0,  0,100
2019-08-16 15:46:00, 21.9, 25.3, 70.9, 48.0, 20.0, 23.8, 49.1,  0,  0,  0
2019-08-16 15:36:00, 23.5, 25.3, 60.9, 48.0, 20.0, 23.7, 49.2,  0,  0,  0
2019-08-16 15:26:00, 17.5, 25.3, 63.0, 47.8, 20.0, 23.5, 48.9,  0,  0,  0
2019-08-16 15:16:00, 18.3, 25.3, 91.2, 47.6, 20.0, 23.5, 48.7,  0,  0,100
2019-08-16 15:06:00, 22.0, 25.4, 69.2, 47.7, 20.0, 23.5, 48.8,  0,  0,100
2019-08-16 14:56:00, 23.2, 25.4, 59.0, 47.9, 20.0, 23.5, 49.4,  0,  0,  0
2019-08-16 14:46:00, 17.8, 25.4, 58.5, 48.0, 20.0, 23.2, 51.0,  0,  0,  0
2019-08-16 14:36:00, 18.4, 25.4, 92.6, 47.8, 20.0, 23.1, 52.1,  0,  0,100
2019-08-16 14:26:00, 22.1, 25.3, 67.4, 47.5, 20.0, 22.9, 52.6,  0,  0,100
2019-08-16 14:16:00, 22.5, 25.3, 59.9, 48.0, 20.0, 22.7, 53.1,  0,  0,  0
2019-08-16 14:06:00, 16.4, 25.3, 78.8, 47.8, 20.0, 22.5, 53.6,  0,  0, 40
2019-08-16 13:56:00, 21.6, 25.3, 69.0, 47.9, 20.0, 22.2, 54.1,  0,  0,100
2019-08-16 13:46:00, 22.2, 25.3, 61.3, 47.7, 20.0, 21.9, 54.8,  0,  0,  0
2019-08-16 13:36:00, 18.1, 25.3, 92.8, 47.6, 20.0, 21.7, 55.1,  0,  0,100
2019-08-16 13:26:00, 22.2, 25.3, 63.2, 47.6, 20.0, 21.6, 54.9,  0,  0, 65
2019-08-16 13:16:00, 18.2, 25.3, 54.5, 47.6, 20.0, 21.7, 54.8,  0,  0,  0
2019-08-16 13:06:00, 20.3, 25.2, 75.2, 47.5, 20.0, 21.9, 54.7,  0,  0,100
2019-08-16 12:56:00, 22.3, 25.2, 62.0, 47.5, 20.0, 22.0, 54.5,  0,  0,  0
2019-08-16 12:46:00, 16.7, 25.2, 82.7, 47.3, 20.0, 21.9, 54.2,  0,  0, 46
2019-08-16 12:36:00, 21.9, 25.3, 65.3, 47.1, 20.0, 21.9, 53.9,  0,  0,100
2019-08-16 12:26:00, 22.0, 25.3, 60.1, 47.1, 20.0, 21.9, 53.6,  0,  0,  0
2019-08-16 12:16:00, 18.3, 25.2, 91.9, 46.8, 20.0, 22.0, 53.4,  0,  0,100
2019-08-16 12:06:00, 22.3, 25.2, 62.5, 46.8, 20.0, 22.1, 53.4,  0,  0, 95
2019-08-16 11:56:00, 19.3, 25.2, 53.6, 47.0, 20.0, 22.2, 52.9,  0,  0,  0
2019-08-16 11:46:00, 18.7, 25.2, 90.7, 46.5, 20.0, 22.3, 51.9,  0,  0,100
2019-08-16 11:36:00, 22.5, 25.2, 60.9, 46.6, 20.0, 22.5, 51.6,  0,  0,100
2019-08-16 11:26:00, 20.0, 25.1, 53.3, 46.5, 20.0, 22.6, 52.1,  0,  0,  0
2019-08-16 11:16:00, 18.3, 25.1, 91.1, 46.2, 20.0, 22.6, 52.5,  0,  0,100
2019-08-16 11:06:00, 22.3, 25.1, 61.6, 46.1, 20.0, 22.4, 52.5,  0,  0,100
2019-08-16 10:56:00, 22.0, 25.1, 58.5, 46.1, 20.0, 22.3, 52.4,  0,  0,  0
2019-08-16 10:46:00, 18.4, 25.1, 89.8, 45.8, 20.0, 22.3, 52.1,  0,  0,100
2019-08-16 10:36:00, 22.4, 25.1, 58.9, 46.1, 20.0, 22.2, 52.0,  0,  0, 85
2019-08-16 10:26:00, 17.7, 25.1, 53.5, 46.0, 20.0, 22.2, 52.1,  0,  0,  0
2019-08-16 10:16:00, 20.4, 25.1, 69.9, 46.0, 20.0, 22.2, 52.8,  0,  0,100
2019-08-16 10:06:00, 22.3, 25.1, 55.8, 45.9, 20.0, 22.0, 54.3,  0,  0,  0
2019-08-16 09:56:00, 17.5, 25.0, 88.9, 45.7, 20.0, 21.5, 55.8,  0,  0,100
2019-08-16 09:46:00, 20.3, 25.0, 61.8, 46.0, 20.0, 20.3, 57.4,  0,  0,  0
2019-08-16 09:36:00, 20.1, 25.0, 61.3, 46.1, 20.0, 19.3, 58.8,  0,  0,  0
2019-08-16 09:26:00, 20.1, 25.0, 64.4, 46.0, 20.0, 18.7, 59.7,  0,  0,  0
2019-08-16 09:16:00, 20.9, 24.9, 61.7, 46.4, 20.0, 18.2, 60.7,  0,  0,  5
2019-08-16 09:06:00, 20.8, 24.9, 63.0, 46.3, 20.0, 18.1, 61.9,  0,  0,  8
2019-08-16 08:56:00, 20.3, 24.9, 62.5, 46.5, 20.0, 17.9, 63.0,  0,  0, 12
2019-08-16 08:46:00, 19.8, 24.9, 67.0, 46.3, 20.0, 17.6, 63.9,  0,  0, 12
2019-08-16 08:36:00, 20.2, 24.9, 65.1, 46.4, 20.0, 17.4, 64.9,  0,  0, 19
2019-08-16 08:26:00, 20.5, 24.9, 63.6, 46.4, 20.0, 17.3, 65.8,  0,  0, 19
2019-08-16 08:16:00, 20.3, 24.9, 66.7, 46.6, 20.0, 17.3, 65.9,  0,  0,  9
2019-08-16 08:06:00, 21.0, 24.9, 61.8, 46.2, 20.0, 17.3, 64.7,  0,  0, 31
2019-08-16 07:56:00, 21.3, 24.9, 61.5, 46.2, 20.0, 17.3, 64.7,  0,  0,100
2019-08-16 07:46:00, 21.2, 24.9, 60.4, 46.2, 20.0, 17.1, 66.5,  0,  0,100
2019-08-16 07:36:00, 21.0, 24.8, 62.2, 46.1, 20.0, 17.0, 67.6,  0,  0,100
2019-08-16 07:26:00, 20.8, 24.8, 62.8, 45.9, 20.0, 16.8, 67.7,  0,  0,100
2019-08-16 07:16:00, 20.6, 24.8, 62.4, 45.9, 20.0, 16.5, 68.2,  0,  0,100
2019-08-16 07:06:00, 20.7, 24.8, 60.3, 45.7, 20.0, 16.0, 69.4,  0,  0,100
2019-08-16 06:56:00, 20.4, 24.8, 62.8, 45.8, 20.0, 15.6, 70.3,  0,  0,100
2019-08-16 06:46:00, 20.4, 24.8, 62.5, 45.7, 20.0, 15.2, 70.8,  0,  0,100
2019-08-16 06:36:00, 20.2, 24.7, 62.7, 45.5, 20.0, 15.0, 71.0,  0,  0,100
2019-08-16 06:26:00, 20.1, 24.7, 62.6, 45.5, 20.0, 14.8, 70.8,  0,  0,100
2019-08-16 06:16:00, 19.9, 24.6, 62.8, 45.5, 20.0, 14.8, 70.8,  0,  0,100
2019-08-16 06:06:00, 19.9, 24.5, 63.2, 45.7, 20.0, 14.8, 71.2,  0,  0,100
2019-08-16 05:56:00, 19.6, 24.4, 63.0, 45.7, 20.0, 14.7, 71.4,  0,  0,100
2019-08-16 05:46:00, 20.0, 24.3, 61.6, 46.0, 20.0, 14.5, 71.2,  0,  0,100
2019-08-16 05:36:00, 19.9, 24.3, 62.7, 45.6, 20.0, 14.4, 71.1,  0,  0,100
2019-08-16 05:26:00, 19.8, 24.3, 62.8, 45.8, 20.0, 14.4, 71.0,  0,  0,100
2019-08-16 05:16:00, 19.9, 24.3, 62.4, 45.7, 20.0, 14.4, 71.0,  0,  0,100
2019-08-16 05:06:00, 20.0, 24.3, 62.4, 45.5, 20.0, 14.4, 71.2,  0,  0,100
2019-08-16 04:56:00, 19.9, 24.3, 62.5, 45.5, 20.0, 14.4, 71.3,  0,  0,100
2019-08-16 04:46:00, 19.8, 24.3, 62.8, 45.8, 20.0, 14.2, 71.3,  0,  0,100
2019-08-16 04:36:00, 19.8, 24.3, 62.1, 45.2, 20.0, 14.1, 71.2,  0,  0,100
2019-08-16 04:26:00, 19.7, 24.3, 62.4, 45.7, 20.0, 14.0, 71.0,  0,  0,100
2019-08-16 04:16:00, 19.8, 24.3, 62.4, 45.2, 20.0, 14.0, 70.8,  0,  0,100
2019-08-16 04:06:00, 19.8, 24.4, 61.8, 45.6, 20.0, 14.0, 70.5,  0,  0,100
2019-08-16 03:56:00, 19.9, 24.4, 62.0, 45.3, 20.0, 14.0, 70.2,  0,  0,100
2019-08-16 03:46:00, 19.8, 24.3, 62.6, 45.4, 20.0, 14.0, 70.0,  0,  0,100
2019-08-16 03:36:00, 19.7, 24.3, 61.6, 45.2, 20.0, 14.1, 69.8,  0,  0,100
2019-08-16 03:26:00, 19.9, 24.3, 61.0, 44.9, 20.0, 14.2, 69.8,  0,  0, 88
2019-08-16 03:16:00, 19.9, 24.4, 61.7, 45.4, 20.0, 14.3, 69.9,  0,  0, 78
2019-08-16 03:06:00, 19.8, 24.3, 61.7, 45.3, 20.0, 14.4, 70.0,  0,  0, 64
2019-08-16 02:56:00, 19.9, 24.3, 61.8, 45.0, 20.0, 14.4, 70.0,  0,  0, 51
2019-08-16 02:46:00, 19.8, 24.3, 61.9, 45.1, 20.0, 14.4, 69.8,  0,  0, 38
2019-08-16 02:36:00, 19.9, 24.3, 61.2, 45.1, 20.0, 14.4, 69.6,  0,  0, 26
2019-08-16 02:26:00, 20.0, 24.4, 61.4, 45.0, 20.0, 14.4, 69.3,  0,  0, 19
2019-08-16 02:16:00, 20.0, 24.4, 60.9, 44.9, 20.0, 14.4, 68.7,  0,  0, 19
2019-08-16 02:06:00, 20.1, 24.4, 61.0, 44.9, 20.0, 14.5, 67.8,  0,  0, 20
2019-08-16 01:56:00, 20.0, 24.4, 60.5, 44.9, 20.0, 14.6, 67.4,  0,  0, 19
2019-08-16 01:46:00, 20.4, 24.4, 59.7, 44.4, 20.0, 14.8, 67.7,  0,  0,  2
2019-08-16 01:36:00, 20.1, 24.4, 61.0, 44.6, 20.0, 14.9, 67.8,  0,  0,  8
2019-08-16 01:26:00, 20.1, 24.4, 61.0, 44.4, 20.0, 14.9, 67.5,  0,  0,  1
2019-08-16 01:16:00, 20.0, 24.4, 60.3, 44.1, 20.0, 14.9, 67.0,  0,  0,  1
2019-08-16 01:06:00, 20.1, 24.4, 59.5, 44.0, 20.0, 14.9, 66.2,  0,  0,  1
2019-08-16 00:56:00, 20.3, 24.4, 58.1, 44.2, 20.0, 15.0, 65.6,  0,  0,  6
2019-08-16 00:46:00, 20.1, 24.4, 60.4, 43.9, 20.0, 15.1, 65.3,  0,  0, 18
2019-08-16 00:36:00, 20.4, 24.4, 58.8, 44.1, 20.0, 15.3, 64.8,  0,  0,  6
2019-08-16 00:26:00, 19.5, 24.4, 61.8, 44.1, 20.0, 15.5, 63.9,  0,  0, 16
2019-08-16 00:16:00, 20.5, 24.5, 57.8, 43.7, 20.0, 15.6, 63.3,  0,  0, 17
2019-08-16 00:06:00, 19.9, 24.5, 58.1, 43.8, 20.0, 15.7, 63.0,  0,  0,  0
2019-08-15 23:56:00, 18.9, 24.5, 61.1, 44.0, 20.0, 15.9, 62.4,  0,  0,  8
2019-08-15 23:46:00, 20.1, 24.5, 61.2, 43.8, 20.0, 16.1, 61.2,  0,  0, 15
2019-08-15 23:36:00, 20.5, 24.5, 57.5, 43.5, 20.0, 16.2, 60.2,  0,  0, 14
2019-08-15 23:26:00, 20.6, 24.5, 56.7, 43.3, 20.0, 16.4, 59.4,  0,  0, 14
2019-08-15 23:16:00, 20.7, 24.5, 57.0, 43.6, 20.0, 16.5, 58.7,  0,  0, 13
2019-08-15 23:06:00, 20.8, 24.5, 56.6, 43.5, 20.0, 16.8, 58.1,  0,  0,  2
2019-08-15 22:56:00, 20.8, 24.5, 56.5, 43.1, 20.0, 17.0, 57.4,  0,  0,  1
2019-08-15 22:46:00, 20.6, 24.5, 57.4, 43.5, 20.0, 17.2, 56.6,  0,  0,  9
2019-08-15 22:36:00, 20.5, 24.5, 57.9, 43.2, 20.0, 17.3, 55.6,  0,  0,  6
2019-08-15 22:26:00, 20.8, 24.5, 57.0, 43.0, 20.0, 17.5, 54.6,  0,  0,  4
2019-08-15 22:16:00, 20.4, 24.6, 56.3, 42.8, 20.0, 17.7, 53.7,  0,  0,  0
2019-08-15 22:06:00, 20.4, 24.6, 56.7, 42.7, 20.0, 17.9, 53.0,  0,  0,  0
2019-08-15 21:56:00, 19.7, 24.6, 59.7, 42.8, 20.0, 18.1, 52.2,  0,  0,  0
2019-08-15 21:46:00, 20.1, 24.6, 58.1, 42.5, 20.0, 18.3, 51.3,  0,  0,  0
2019-08-15 21:36:00, 20.5, 24.6, 54.7, 42.5, 20.0, 18.4, 50.6,  0,  0,  0
2019-08-15 21:26:00, 21.0, 24.7, 58.1, 42.2, 20.0, 18.7, 50.3,  0,  0, 85
2019-08-15 21:16:00, 20.5, 24.7, 55.5, 42.2, 20.0, 18.9, 49.7,  0,  0,  0
2019-08-15 21:06:00, 21.5, 24.6, 54.7, 42.2, 20.0, 19.0, 48.8,  0,  0, 59
2019-08-15 20:56:00, 20.9, 24.6, 54.1, 42.0, 20.0, 19.3, 48.0,  0,  0,  0
2019-08-15 20:46:00, 21.1, 24.6, 58.1, 42.0, 20.0, 19.5, 47.4,  0,  0, 82
2019-08-15 20:36:00, 21.7, 24.7, 51.5, 41.6, 20.0, 19.8, 46.6,  0,  0,  0
2019-08-15 20:26:00, 17.0, 24.7, 82.7, 41.1, 20.0, 20.2, 45.5,  0,  0, 69
2019-08-15 20:16:00, 21.9, 24.7, 53.8, 41.2, 20.0, 20.6, 44.1,  0,  0, 63
2019-08-15 20:06:00, 22.2, 24.7, 49.2, 40.8, 20.0, 21.0, 42.5,  0,  0,  0
2019-08-15 19:56:00, 16.4, 24.7, 51.8, 40.7, 20.0, 21.4, 41.1,  0,  0,  0
2019-08-15 19:46:00, 18.4, 24.7, 68.9, 40.5, 20.0, 21.7, 40.0,  0,  0,100
2019-08-15 19:36:00, 21.5, 24.7, 55.7, 40.4, 20.0, 21.9, 39.1,  0,  0,100
2019-08-15 19:26:00, 22.5, 24.6, 50.1, 40.2, 20.0, 22.1, 38.5,  0,  0, 36
2019-08-15 19:16:00, 23.1, 24.6, 47.0, 39.6, 20.0, 22.3, 37.8,  0,  0,  0
2019-08-15 19:06:00, 23.3, 24.7, 45.7, 39.7, 20.0, 22.5, 37.2,  0,  0,  0
2019-08-15 18:56:00, 21.1, 24.7, 45.1, 39.4, 20.0, 22.7, 36.3,  0,  0,  0
2019-08-15 18:46:00, 19.0, 24.7, 45.1, 39.3, 20.0, 22.9, 35.2,  0,  0,  0
2019-08-15 18:36:00, 18.2, 24.7, 46.3, 39.1, 20.0, 23.1, 34.2,  0,  0,  0
2019-08-15 18:26:00, 17.6, 24.8, 45.8, 39.1, 20.0, 23.1, 33.5,  0,  0,  0
2019-08-15 18:16:00, 17.2, 24.9, 49.0, 39.4, 20.0, 23.2, 33.0,  0,  0,  0
2019-08-15 18:06:00, 16.9, 25.0, 50.4, 38.9, 20.0, 23.2, 32.8,  0,  0,  0
2019-08-15 17:56:00, 16.9, 25.1, 50.9, 38.9, 20.0, 23.2, 32.7,  0,  0,  0
2019-08-15 17:46:00, 16.9, 25.2, 52.1, 39.0, 20.0, 23.1, 32.7,  0,  0,  0
2019-08-15 17:36:00, 16.6, 25.2, 54.5, 39.0, 20.0, 23.2, 32.6,  0,  0,  0
2019-08-15 17:26:00, 16.1, 25.2, 58.0, 39.4, 20.0, 23.3, 32.5,  1,  0,  0
2019-08-15 17:16:00, 22.5, 25.2, 51.6, 39.4, 20.0, 23.3, 32.5,  1,  0,  4
2019-08-15 17:06:00, 24.0, 25.2, 45.3, 39.3, 20.0, 23.3, 32.5,  0,  0,  0
2019-08-15 16:56:00, 23.2, 25.3, 39.5, 39.2, 20.0, 23.3, 32.6,  0,  0,  0
2019-08-15 16:46:00, 18.9, 25.3, 44.0, 39.4, 20.0, 23.3, 32.9,  0,  0,  0
2019-08-15 16:36:00, 17.0, 25.2, 53.7, 39.8, 20.0, 23.4, 33.1,  0,  0,  0
2019-08-15 16:26:00, 16.7, 25.2, 55.2, 39.8, 20.0, 23.4, 33.2,  0,  0,  0
