Network: Continuum
CX/bCX Model: 5740
CX/bCX Firmware Version: 1100052
CX/bCX IP Address: 10.167.152.121
CX/bCX Enode ID: 21

Line	Level	Time Stamp	Error Code	TCB Addr	Prg Cntr	Data1	Data2
4658	E	08/10/2019 10:43:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4659	E	08/10/2019 10:43:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4660	E	08/10/2019 10:43:37.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4662	E	08/10/2019 10:48:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4663	E	08/10/2019 10:48:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4664	E	08/10/2019 10:48:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4665	E	08/10/2019 10:48:37.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4667	E	08/10/2019 10:53:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4668	E	08/10/2019 10:53:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4669	E	08/10/2019 10:53:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4670	E	08/10/2019 10:53:37.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4672	E	08/10/2019 10:58:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4673	E	08/10/2019 10:58:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4674	E	08/10/2019 10:58:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4675	E	08/10/2019 10:58:37.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4677	E	08/10/2019 11:03:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4678	E	08/10/2019 11:03:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4679	E	08/10/2019 11:03:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4680	E	08/10/2019 11:03:37.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4682	E	08/10/2019 11:08:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4683	E	08/10/2019 11:08:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4684	E	08/10/2019 11:08:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4685	E	08/10/2019 11:08:38.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4687	E	08/10/2019 11:13:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4688	E	08/10/2019 11:13:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4689	E	08/10/2019 11:13:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4690	E	08/10/2019 11:13:38.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4692	E	08/10/2019 11:18:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4693	E	08/10/2019 11:18:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4694	E	08/10/2019 11:18:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4695	E	08/10/2019 11:18:38.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4697	E	08/10/2019 11:23:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4698	E	08/10/2019 11:23:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4699	E	08/10/2019 11:23:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4700	E	08/10/2019 11:23:38.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4702	E	08/10/2019 11:28:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4703	E	08/10/2019 11:28:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4704	E	08/10/2019 11:28:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4705	E	08/10/2019 11:28:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4707	E	08/10/2019 11:33:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4708	E	08/10/2019 11:33:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4709	E	08/10/2019 11:33:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4710	E	08/10/2019 11:33:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4712	E	08/10/2019 11:38:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4713	E	08/10/2019 11:38:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4714	E	08/10/2019 11:38:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4715	E	08/10/2019 11:38:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4717	E	08/10/2019 11:43:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4718	E	08/10/2019 11:43:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4719	E	08/10/2019 11:43:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4720	E	08/10/2019 11:43:40.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4722	E	08/10/2019 11:48:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4723	E	08/10/2019 11:48:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4724	E	08/10/2019 11:48:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4725	E	08/10/2019 11:48:40.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4727	E	08/10/2019 11:53:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4728	E	08/10/2019 11:53:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4729	E	08/10/2019 11:53:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4730	E	08/10/2019 11:53:40.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4732	E	08/10/2019 12:03:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4733	E	08/10/2019 12:03:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4734	E	08/10/2019 12:03:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4735	E	08/10/2019 12:03:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4737	E	08/10/2019 12:08:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4738	E	08/10/2019 12:08:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4739	E	08/10/2019 12:08:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4740	E	08/10/2019 12:08:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4742	E	08/10/2019 12:13:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4743	E	08/10/2019 12:13:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4744	E	08/10/2019 12:13:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4745	E	08/10/2019 12:13:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4747	E	08/10/2019 12:18:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4748	E	08/10/2019 12:18:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4749	E	08/10/2019 12:18:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4750	E	08/10/2019 12:18:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4752	E	08/10/2019 12:23:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4753	E	08/10/2019 12:23:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4754	E	08/10/2019 12:23:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4755	E	08/10/2019 12:23:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4757	E	08/10/2019 12:28:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4758	E	08/10/2019 12:28:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4759	E	08/10/2019 12:28:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4760	E	08/10/2019 12:28:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4762	E	08/10/2019 12:33:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4763	E	08/10/2019 12:33:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4764	E	08/10/2019 12:33:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4765	E	08/10/2019 12:33:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4766	E	08/10/2019 12:38:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x000006d9
4768	E	08/10/2019 12:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4769	E	08/10/2019 12:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4770	E	08/10/2019 12:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4771	E	08/10/2019 12:38:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4773	E	08/10/2019 12:38:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4774	E	08/10/2019 12:38:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4775	E	08/10/2019 12:38:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4776	E	08/10/2019 12:38:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4778	E	08/10/2019 12:43:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4779	E	08/10/2019 12:43:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4780	E	08/10/2019 12:43:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4781	E	08/10/2019 12:43:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4783	E	08/10/2019 12:48:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4784	E	08/10/2019 12:48:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4785	E	08/10/2019 12:48:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4786	E	08/10/2019 12:48:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4788	E	08/10/2019 12:53:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4789	E	08/10/2019 12:53:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4790	E	08/10/2019 12:53:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4791	E	08/10/2019 12:53:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4793	E	08/10/2019 12:58:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4794	E	08/10/2019 12:58:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4795	E	08/10/2019 12:58:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4796	E	08/10/2019 12:58:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4798	E	08/10/2019 13:03:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4799	E	08/10/2019 13:03:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4800	E	08/10/2019 13:03:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4801	E	08/10/2019 13:03:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4803	E	08/10/2019 13:13:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4804	E	08/10/2019 13:13:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4805	E	08/10/2019 13:13:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4806	E	08/10/2019 13:13:44.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4808	E	08/10/2019 13:18:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4809	E	08/10/2019 13:18:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4810	E	08/10/2019 13:18:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4811	E	08/10/2019 13:18:44.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4813	E	08/10/2019 13:23:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4814	E	08/10/2019 13:23:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4815	E	08/10/2019 13:23:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4816	E	08/10/2019 13:23:44.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4818	E	08/10/2019 13:28:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4819	E	08/10/2019 13:28:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4820	E	08/10/2019 13:28:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4821	E	08/10/2019 13:28:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4823	E	08/10/2019 13:33:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4824	E	08/10/2019 13:33:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4825	E	08/10/2019 13:33:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4826	E	08/10/2019 13:33:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4828	E	08/10/2019 13:38:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4829	E	08/10/2019 13:38:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4830	E	08/10/2019 13:38:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4831	E	08/10/2019 13:38:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4833	E	08/10/2019 13:43:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4834	E	08/10/2019 13:43:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4835	E	08/10/2019 13:43:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4836	E	08/10/2019 13:43:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4838	E	08/10/2019 13:48:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4839	E	08/10/2019 13:48:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4840	E	08/10/2019 13:48:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4841	E	08/10/2019 13:48:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4843	E	08/10/2019 13:53:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4844	E	08/10/2019 13:53:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4845	E	08/10/2019 13:53:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4846	E	08/10/2019 13:53:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4848	E	08/10/2019 13:59:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4849	E	08/10/2019 13:59:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4850	E	08/10/2019 13:59:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4851	E	08/10/2019 13:59:52.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4853	E	08/10/2019 14:03:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4854	E	08/10/2019 14:03:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4855	E	08/10/2019 14:03:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4856	E	08/10/2019 14:03:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4858	E	08/10/2019 14:08:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4859	E	08/10/2019 14:08:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4860	E	08/10/2019 14:08:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4861	E	08/10/2019 14:08:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4863	E	08/10/2019 14:13:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4864	E	08/10/2019 14:13:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4865	E	08/10/2019 14:13:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4866	E	08/10/2019 14:13:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4868	E	08/10/2019 14:18:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4869	E	08/10/2019 14:18:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4870	E	08/10/2019 14:18:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4871	E	08/10/2019 14:18:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4873	E	08/10/2019 14:23:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4874	E	08/10/2019 14:23:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4875	E	08/10/2019 14:23:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4876	E	08/10/2019 14:23:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4878	E	08/10/2019 14:28:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4879	E	08/10/2019 14:28:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4880	E	08/10/2019 14:28:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4881	E	08/10/2019 14:28:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4883	E	08/10/2019 14:33:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4884	E	08/10/2019 14:33:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4885	E	08/10/2019 14:33:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4886	E	08/10/2019 14:33:48.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4888	E	08/10/2019 14:38:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4889	E	08/10/2019 14:38:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4890	E	08/10/2019 14:38:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4891	E	08/10/2019 14:38:48.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4893	E	08/10/2019 14:43:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4894	E	08/10/2019 14:43:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4895	E	08/10/2019 14:43:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4896	E	08/10/2019 14:43:48.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4898	E	08/10/2019 14:48:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4899	E	08/10/2019 14:48:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4900	E	08/10/2019 14:48:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4901	E	08/10/2019 14:48:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4903	E	08/10/2019 14:54:54.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4904	E	08/10/2019 14:54:54.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4905	E	08/10/2019 14:54:54.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4906	E	08/10/2019 14:54:54.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4908	E	08/10/2019 14:58:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4909	E	08/10/2019 14:58:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4910	E	08/10/2019 14:58:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4911	E	08/10/2019 14:58:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4913	E	08/10/2019 15:03:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4914	E	08/10/2019 15:03:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4915	E	08/10/2019 15:03:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4916	E	08/10/2019 15:03:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4918	E	08/10/2019 15:08:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4919	E	08/10/2019 15:08:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4920	E	08/10/2019 15:08:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4921	E	08/10/2019 15:08:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4923	E	08/10/2019 15:13:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4924	E	08/10/2019 15:13:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4925	E	08/10/2019 15:13:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4926	E	08/10/2019 15:13:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4928	E	08/10/2019 15:18:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4929	E	08/10/2019 15:18:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4930	E	08/10/2019 15:18:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4931	E	08/10/2019 15:18:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4933	E	08/10/2019 15:23:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4934	E	08/10/2019 15:23:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4935	E	08/10/2019 15:23:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4936	E	08/10/2019 15:23:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4938	E	08/10/2019 15:33:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4939	E	08/10/2019 15:33:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4940	E	08/10/2019 15:33:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4941	E	08/10/2019 15:33:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4943	E	08/10/2019 15:39:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4944	E	08/10/2019 15:39:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4945	E	08/10/2019 15:39:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4946	E	08/10/2019 15:39:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4948	E	08/10/2019 15:43:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4949	E	08/10/2019 15:43:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4950	E	08/10/2019 15:43:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4951	E	08/10/2019 15:43:51.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4953	E	08/10/2019 15:48:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4954	E	08/10/2019 15:48:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4955	E	08/10/2019 15:48:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4956	E	08/10/2019 15:48:51.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4958	E	08/10/2019 15:53:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4959	E	08/10/2019 15:53:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4960	E	08/10/2019 15:53:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4961	E	08/10/2019 15:53:51.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4963	E	08/10/2019 15:58:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4964	E	08/10/2019 15:58:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4965	E	08/10/2019 15:58:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4966	E	08/10/2019 15:58:52.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
4968	E	08/10/2019 16:03:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4969	E	08/10/2019 16:03:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
4970	E	08/10/2019 16:03:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
